Sample	Station_code	Tid_provetak	Year	Month	Day	Station	Sesong	Region	Latitude	Longitude	KLFA	N-NH4	N-SNOX	N-TOT	P-PO4	P-TOT	SALIN	SI-SIO2	TEMP
VR56.2018-12-10	VR56	10.12.2018 00:00	2018	Dec	10	Reisafjorden ytre	Vinter	Norskehavet Nord III	733267.7999999998	7767141.1000000015	0.16	12	88	180	16	24	33.446	340	6.38
VR58.2018-04-29	VR58	29.04.2018 00:00	2018	Apr	29	Ullsfjorden	Vår	Norskehavet Nord III	684058.2999999998	7745678.3999999985	0.42	5	8	84	4	11	33.965	110	3.877
VR58.2018-05-30	VR58	30.05.2018 00:00	2018	May	30	Ullsfjorden	Vår	Norskehavet Nord III	684058.2999999998	7745678.3999999985	1.4	5	7	110	6	16	33.117	120	5.752
VR58.2018-06-25	VR58	25.06.2018 00:00	2018	Jun	25	Ullsfjorden	Sommer	Norskehavet Nord III	684058.2999999998	7745678.3999999985	0.89	5	1	100	4	14	32.357	60	6.679
VR58.2018-07-30	VR58	30.07.2018 00:00	2018	Jul	30	Ullsfjorden	Sommer	Norskehavet Nord III	684058.2999999998	7745678.3999999985	0.61	5	1	95	5	15	32.999	25	9.115
VR58.2018-09-06	VR58	06.09.2018 00:00	2018	Sep	6	Ullsfjorden	Høst	Norskehavet Nord III	684058.2999999998	7745678.3999999985	0.67	5	1	140	5	15	33.1	43	10.258
VR58.2018-10-14	VR58	14.10.2018 00:00	2018	Oct	14	Ullsfjorden	Høst	Norskehavet Nord III	684058.2999999998	7745678.3999999985	0.51	5	32	150	10	20	33.515	120	8.8235
VR58.2018-11-28	VR58	28.11.2018 00:00	2018	Nov	28	Ullsfjorden	Høst	Norskehavet Nord III	684058.2999999998	7745678.3999999985	0.16	19	66	150	14	21	33.215	310	7.216
VR59.2018-04-29	VR59	29.04.2018 00:00	2018	Apr	29	Sørfjorden ytre	Vår	Norskehavet Nord III	683650.4000000004	7725132.6000000015	1.2	5	22	101	9	21	33.805	150	3.523
VR59.2018-05-30	VR59	30.05.2018 00:00	2018	May	30	Sørfjorden ytre	Vår	Norskehavet Nord III	683650.4000000004	7725132.6000000015	0.21	19	17	130	9	17	32.77933	130	5.27033
VR59.2018-06-25	VR59	25.06.2018 00:00	2018	Jun	25	Sørfjorden ytre	Sommer	Norskehavet Nord III	683650.4000000004	7725132.6000000015	1.9	6	1	100	4	16	30.333	280	6.519
VR59.2018-07-30	VR59	30.07.2018 00:00	2018	Jul	30	Sørfjorden ytre	Sommer	Norskehavet Nord III	683650.4000000004	7725132.6000000015	0.57	11	3	130	6	15	31.487	98	9.688
VR59.2018-09-06	VR59	06.09.2018 00:00	2018	Sep	6	Sørfjorden ytre	Høst	Norskehavet Nord III	683650.4000000004	7725132.6000000015	1.4	12	4	150	7	19	33.18	89	9.73
VR59.2018-10-14	VR59	14.10.2018 00:00	2018	Oct	14	Sørfjorden ytre	Høst	Norskehavet Nord III	683650.4000000004	7725132.6000000015	0.39	5	32	130	11	22	33.17	220	8.739
VR59.2018-11-28	VR59	28.11.2018 00:00	2018	Nov	28	Sørfjorden ytre	Høst	Norskehavet Nord III	683650.4000000004	7725132.6000000015	0.16	17	66	140	15	21	32.889	360	6.855
VR7.2018-01-19	VR7	19.01.2018 00:00	2018	Jan	19	Langfjordnes	Vinter	Barentshavet	979632.7000000002	7894956.300000001	0.31	5	94	180	16	21	34.26	120	4.594
VR7.2018-02-16	VR7	16.02.2018 00:00	2018	Feb	16	Langfjordnes	Vinter	Barentshavet	979632.7000000002	7894956.300000001	0.1	6	105	205	17	23	34.39	230	3.886
VR7.2018-03-17	VR7	17.03.2018 00:00	2018	Mar	17	Langfjordnes	Vår	Barentshavet	979632.7000000002	7894956.300000001	0.097	8	106	175	20	29	34.39666	230	3.284
VR7.2018-04-14	VR7	14.04.2018 00:00	2018	Apr	14	Langfjordnes	Vår	Barentshavet	979632.7000000002	7894956.300000001	0.59	6	92	200	18	25	34.29	240	2.779
VR7.2018-05-12	VR7	12.05.2018 00:00	2018	May	12	Langfjordnes	Vår	Barentshavet	979632.7000000002	7894956.300000001	0.62	7	3	160	5	14	34.02	59	4.81
VR7.2018-06-18	VR7	18.06.2018 00:00	2018	Jun	18	Langfjordnes	Sommer	Barentshavet	979632.7000000002	7894956.300000001	0.41	15	3	140	7	16	33.43	180	6.8735
VR7.2018-07-14	VR7	14.07.2018 00:00	2018	Jul	14	Langfjordnes	Sommer	Barentshavet	979632.7000000002	7894956.300000001	0.35	5	1	120	3	15	33.2725	59	9.882
VR7.2018-08-18	VR7	18.08.2018 00:00	2018	Aug	18	Langfjordnes	Sommer	Barentshavet	979632.7000000002	7894956.300000001	NA	22	10	87	9	22	34.01	92	9.75
VR7.2018-09-15	VR7	15.09.2018 00:00	2018	Sep	15	Langfjordnes	Høst	Barentshavet	979632.7000000002	7894956.300000001	1.6	13	3	140	6	17	34.01	47	9.7535
VR7.2018-10-06	VR7	06.10.2018 00:00	2018	Oct	6	Langfjordnes	Høst	Barentshavet	979632.7000000002	7894956.300000001	1	12	21	140	10	15	33.935	81	8.407
VR7.2018-11-11	VR7	11.11.2018 00:00	2018	Nov	11	Langfjordnes	Høst	Barentshavet	979632.7000000002	7894956.300000001	NA	11	65	300	14	20	33.9875	130	7.50271
VR7.2018-12-12	VR7	12.12.2018 00:00	2018	Dec	12	Langfjordnes	Vinter	Barentshavet	979632.7000000002	7894956.300000001	0.16	7.9	80	170	15	25	34.14714	180	6.3282
VT10.2018-01-10	VT10	10.01.2018 00:00	2018	Jan	10	Breiangen vest	Vinter	Skagerrak	242892.7999999998	6603030.699999999	0.16	6	134	240	17	26	28.496	650	5.396
VT10.2018-02-15	VT10	15.02.2018 00:00	2018	Feb	15	Breiangen vest	Vinter	Skagerrak	242892.7999999998	6603030.699999999	0.46	16	155	280	20	29	27.436	860	2.705
VT10.2018-03-22	VT10	22.03.2018 00:00	2018	Mar	22	Breiangen vest	Vår	Skagerrak	242892.7999999998	6603030.699999999	8.6	9	84	290	14	31	28.153	400	3.215
VT10.2018-04-18	VT10	18.04.2018 00:00	2018	Apr	18	Breiangen vest	Vår	Skagerrak	242892.7999999998	6603030.699999999	0.63	13	46	175	4	9	23.789	250	4.637
VT10.2018-05-23	VT10	23.05.2018 00:00	2018	May	23	Breiangen vest	Vår	Skagerrak	242892.7999999998	6603030.699999999	1.9	9	89	280	3	14	17.2	730	12.14
VT10.2018-06-19	VT10	19.06.2018 00:00	2018	Jun	19	Breiangen vest	Sommer	Skagerrak	242892.7999999998	6603030.699999999	5.6	5	4	200	2	13	17.186	71	16.438
VT10.2018-07-17	VT10	17.07.2018 00:00	2018	Jul	17	Breiangen vest	Sommer	Skagerrak	242892.7999999998	6603030.699999999	0.67	6	1	130	2	10	25.107	61	19.969
VT10.2018-08-22	VT10	22.08.2018 00:00	2018	Aug	22	Breiangen vest	Sommer	Skagerrak	242892.7999999998	6603030.699999999	0.81	7	4	120	2	13	26.699	130	18.926
VT10.2018-09-18	VT10	18.09.2018 00:00	2018	Sep	18	Breiangen vest	Høst	Skagerrak	242892.7999999998	6603030.699999999	2.4	9	45	140	5	12	24.235	200	15.965
VT10.2018-10-09	VT10	09.10.2018 00:00	2018	Oct	9	Breiangen vest	Høst	Skagerrak	242892.7999999998	6603030.699999999	1.2	5	40	150	5	13	27.459	250	12.607
VT10.2018-11-12	VT10	12.11.2018 00:00	2018	Nov	12	Breiangen vest	Høst	Skagerrak	242892.7999999998	6603030.699999999	0.82	63	120	250	8	12	28.375	510	9.93
VT16.2018-01-17	VT16	17.01.2018 00:00	2018	Jan	17	Kyrkjebø	Vinter	Nordsjøen Nord	14003.400000000373	6812759.5	0.26	5	64	122	10	18	32.271	200	7.197
VT16.2018-02-19	VT16	19.02.2018 00:00	2018	Feb	19	Kyrkjebø	Vinter	Nordsjøen Nord	14003.400000000373	6812759.5	1.4	8	63	148	12	19	31.937	260	4.877
VT16.2018-03-13	VT16	13.03.2018 00:00	2018	Mar	13	Kyrkjebø	Vår	Nordsjøen Nord	14003.400000000373	6812759.5	2.5	5	18	98	7	19	31.448	25	3.765
VT16.2018-04-15	VT16	15.04.2018 00:00	2018	Apr	15	Kyrkjebø	Vår	Nordsjøen Nord	14003.400000000373	6812759.5	2.1	5	1	90	3	14	31.725	26	6.246
VT16.2018-05-13	VT16	13.05.2018 00:00	2018	May	13	Kyrkjebø	Vår	Nordsjøen Nord	14003.400000000373	6812759.5	1	6	NA	78	3	10	27.902	99	9.45
VT16.2018-06-17	VT16	17.06.2018 00:00	2018	Jun	17	Kyrkjebø	Sommer	Nordsjøen Nord	14003.400000000373	6812759.5	0.48	5	2	160	2	9	24.989	52	13.084
VT16.2018-07-15	VT16	15.07.2018 00:00	2018	Jul	15	Kyrkjebø	Sommer	Nordsjøen Nord	14003.400000000373	6812759.5	0.31	6	NA	74	3	9	23.37	71	14.753
VT16.2018-08-14	VT16	14.08.2018 00:00	2018	Aug	14	Kyrkjebø	Sommer	Nordsjøen Nord	14003.400000000373	6812759.5	0.44	5	1	73	1	7	24.435	47	16.811
VT16.2018-09-16	VT16	16.09.2018 00:00	2018	Sep	16	Kyrkjebø	Høst	Nordsjøen Nord	14003.400000000373	6812759.5	1.3	56	2	120	2	8	23.346	110	14.409
VT16.2018-10-14	VT16	14.10.2018 00:00	2018	Oct	14	Kyrkjebø	Høst	Nordsjøen Nord	14003.400000000373	6812759.5	2.4	6	9	70	1	9	18.824	220	11.553
VT16.2018-11-19	VT16	19.11.2018 00:00	2018	Nov	19	Kyrkjebø	Høst	Nordsjøen Nord	14003.400000000373	6812759.5	1.9	12	47	140	4	13	27.969	140	10.052
VT2.2018-01-10	VT2	10.01.2018 00:00	2018	Jan	10	Ytre Oslofjord	Vinter	Skagerrak	249426.59999999963	6588293.199999999	0.16	8	122	230	17	26	29.428	640	5.312
VT2.2018-02-14	VT2	14.02.2018 00:00	2018	Feb	14	Ytre Oslofjord	Vinter	Skagerrak	249426.59999999963	6588293.199999999	0.93	16	155	280	19	27	26.169	920	2.368
VT2.2018-03-21	VT2	21.03.2018 00:00	2018	Mar	21	Ytre Oslofjord	Vår	Skagerrak	249426.59999999963	6588293.199999999	11	8	6	180	4	20	26.41	57	1.147
VT2.2018-04-18	VT2	18.04.2018 00:00	2018	Apr	18	Ytre Oslofjord	Vår	Skagerrak	249426.59999999963	6588293.199999999	0.36	12	22	175	3	10	23.286	180	4.441
VT2.2018-05-23	VT2	23.05.2018 00:00	2018	May	23	Ytre Oslofjord	Vår	Skagerrak	249426.59999999963	6588293.199999999	2.3	8	52	230	2	10	15.9	520	14.819
VT2.2018-06-19	VT2	19.06.2018 00:00	2018	Jun	19	Ytre Oslofjord	Sommer	Skagerrak	249426.59999999963	6588293.199999999	3.1	5	3	190	3	12	19.154	25	16.601
VT2.2018-07-17	VT2	17.07.2018 00:00	2018	Jul	17	Ytre Oslofjord	Sommer	Skagerrak	249426.59999999963	6588293.199999999	0.54	6	1	130	2	12	25.018	81	21.017
VT2.2018-08-22	VT2	22.08.2018 00:00	2018	Aug	22	Ytre Oslofjord	Sommer	Skagerrak	249426.59999999963	6588293.199999999	1.1	5	2	160	2	13	26.17	180	18.15
VT2.2018-09-18	VT2	18.09.2018 00:00	2018	Sep	18	Ytre Oslofjord	Høst	Skagerrak	249426.59999999963	6588293.199999999	2.3	13	6	140	2	10	25.869	240	15.979
VT2.2018-10-11	VT2	11.10.2018 00:00	2018	Oct	11	Ytre Oslofjord	Høst	Skagerrak	249426.59999999963	6588293.199999999	1.2	5	28	170	6	14	30.814	220	13.98
VT2.2018-11-12	VT2	12.11.2018 00:00	2018	Nov	12	Ytre Oslofjord	Høst	Skagerrak	249426.59999999963	6588293.199999999	1.6	48	44	170	9	16	30.814	270	13.98
VT28.2018-03-23	VT28	23.03.2018 00:00	2018	Mar	23	Tjukkeneset	Vår	Norskehavet Nord I	596833.2000000002	7597181.699999999	1.2	6	59	139	14	25	33.274	220	3.165
VT28.2018-04-27	VT28	27.04.2018 00:00	2018	Apr	27	Tjukkeneset	Vår	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.53	5	1	79	4	13	32.598	110	4.41
VT28.2018-05-24	VT28	24.05.2018 00:00	2018	May	24	Tjukkeneset	Vår	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.56	5	3	98	4	10	30.776	120	7.453
VT28.2018-07-26	VT28	26.07.2018 00:00	2018	Jul	26	Tjukkeneset	Sommer	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.43	5	2	92	2	10	28.6435	140	13.858
VT28.2018-08-23	VT28	23.08.2018 00:00	2018	Aug	23	Tjukkeneset	Sommer	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.61	5	2	91	2	12	28.321	140	13.855
VT28.2018-09-19	VT28	19.09.2018 00:00	2018	Sep	19	Tjukkeneset	Høst	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.39	8	1	120	2	9	29.668	120	11.845
VT28.2018-10-25	VT28	25.10.2018 00:00	2018	Oct	25	Tjukkeneset	Høst	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.69	14	7	98	4	11	30.026	190	8.871
VT28.2018-11-26	VT28	26.11.2018 00:00	2018	Nov	26	Tjukkeneset	Høst	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.16	13	35	130	8	16	30.7025	230	7.286
VT28.2018-12-21	VT28	21.12.2018 00:00	2018	Dec	21	Tjukkeneset	Vinter	Norskehavet Nord I	596833.2000000002	7597181.699999999	0.16	8	43	150	9	17	31.2385	190	5.8
VT3.2018-01-09	VT3	09.01.2018 00:00	2018	Jan	9	Torbjørnskjær	Vinter	Skagerrak	256840.90000000037	6552303.300000001	0.26	12	97	225	16	26	27.254	600	3.984
VT3.2018-02-14	VT3	14.02.2018 00:00	2018	Feb	14	Torbjørnskjær	Vinter	Skagerrak	256840.90000000037	6552303.300000001	1.1	14	122	275	21	31	25.205	810	2.493
VT3.2018-03-20	VT3	20.03.2018 00:00	2018	Mar	20	Torbjørnskjær	Vår	Skagerrak	256840.90000000037	6552303.300000001	10	8	17	205	6	27	25.474	98	0.467
VT3.2018-04-18	VT3	18.04.2018 00:00	2018	Apr	18	Torbjørnskjær	Vår	Skagerrak	256840.90000000037	6552303.300000001	0.3	9	4	165	2	10	23.677	58	3.369
VT3.2018-05-24	VT3	24.05.2018 00:00	2018	May	24	Torbjørnskjær	Vår	Skagerrak	256840.90000000037	6552303.300000001	2	10	7	170	4	16	19.958	310	16.538
VT3.2018-06-20	VT3	20.06.2018 00:00	2018	Jun	20	Torbjørnskjær	Sommer	Skagerrak	256840.90000000037	6552303.300000001	1.2	5	2	170	2	11	24.081	25	16.291
VT3.2018-07-18	VT3	18.07.2018 00:00	2018	Jul	18	Torbjørnskjær	Sommer	Skagerrak	256840.90000000037	6552303.300000001	0.57	6	1	140	2	9	26.125	37	20.743
VT3.2018-08-21	VT3	21.08.2018 00:00	2018	Aug	21	Torbjørnskjær	Sommer	Skagerrak	256840.90000000037	6552303.300000001	0.84	5	1	110	2	15	29.278	98	18.381
VT3.2018-09-17	VT3	17.09.2018 00:00	2018	Sep	17	Torbjørnskjær	Høst	Skagerrak	256840.90000000037	6552303.300000001	1.3	11	1	130	3	12	27.805	90	15.849
VT3.2018-10-10	VT3	10.10.2018 00:00	2018	Oct	10	Torbjørnskjær	Høst	Skagerrak	256840.90000000037	6552303.300000001	1	5	11	150	5	14	31.93	130	14.038
VT3.2018-11-13	VT3	13.11.2018 00:00	2018	Nov	13	Torbjørnskjær	Høst	Skagerrak	256840.90000000037	6552303.300000001	1.3	45	14	130	10	16	29.474	220	9.92
VT3.2018-12-05	VT3	05.12.2018 00:00	2018	Dec	5	Torbjørnskjær	Vinter	Skagerrak	256840.90000000037	6552303.300000001	0.73	20	70	220	9	19	26.435	360	6.683
VT42.2018-01-17	VT42	17.01.2018 00:00	2018	Jan	17	Korsfjorden	Vinter	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.16	7	125	200	19	24	31.98076	290	5.942
VT42.2018-02-13	VT42	13.02.2018 00:00	2018	Feb	13	Korsfjorden	Vinter	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.16	9	140	210	22	29	32.6017	400	5.3495
VT42.2018-03-01	VT42	01.03.2018 00:00	2018	Mar	1	Korsfjorden	Vår	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.26	5	130	195	22	28	32.62654	410	4.398
VT42.2018-04-16	VT42	16.04.2018 00:00	2018	Apr	16	Korsfjorden	Vår	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.9	6	19	118	7	20	32.9842	110	6.027
VT42.2018-05-04	VT42	04.05.2018 00:00	2018	May	4	Korsfjorden	Vår	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.74	11	1	113	5	16	30.68425	85	7.0665
VT42.2018-06-06	VT42	06.06.2018 00:00	2018	Jun	6	Korsfjorden	Sommer	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.9	5	6	110	4	19	30.52884	25	9.75671
VT42.2018-07-04	VT42	04.07.2018 00:00	2018	Jul	4	Korsfjorden	Sommer	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.6	6	1	120	3	12	28.77176	92	14.13
VT42.2018-07-26	VT42	26.07.2018 00:00	2018	Jul	26	Korsfjorden	Sommer	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.1	5	1	94	3	13	29.22877	73	16.138
VT42.2018-09-05	VT42	05.09.2018 00:00	2018	Sep	5	Korsfjorden	Høst	Norskehavet Sør II	251147.2999999998	7040524.6000000015	3.1	5	1	100	2	16	28.74196	190	13.702
VT42.2018-10-04	VT42	04.10.2018 00:00	2018	Oct	4	Korsfjorden	Høst	Norskehavet Sør II	251147.2999999998	7040524.6000000015	1.7	5	31	88	5	14	29.67584	330	10.432
VT42.2018-11-01	VT42	01.11.2018 00:00	2018	Nov	1	Korsfjorden	Høst	Norskehavet Sør II	251147.2999999998	7040524.6000000015	2.4	9	56	170	8	17	29.18903	370	8.702
VT42.2018-12-07	VT42	07.12.2018 00:00	2018	Dec	7	Korsfjorden	Vinter	Norskehavet Sør II	251147.2999999998	7040524.6000000015	0.16	8.2	106	200	16	23	32.125	320	8.67
VT43.2018-03-23	VT43	23.03.2018 00:00	2018	Mar	23	Kongsbakkneset	Vår	Norskehavet Nord I	592878	7582181.1000000015	2.3	5	44	117	11	24	31.42	250	3.899
VT43.2018-04-27	VT43	27.04.2018 00:00	2018	Apr	27	Kongsbakkneset	Vår	Norskehavet Nord I	592878	7582181.1000000015	0.63	5	5	80	4	13	33.053	110	4.318
VT43.2018-05-24	VT43	24.05.2018 00:00	2018	May	24	Kongsbakkneset	Vår	Norskehavet Nord I	592878	7582181.1000000015	0.34	5	2	130	4	10	30.508	140	7.537
VT43.2018-07-26	VT43	26.07.2018 00:00	2018	Jul	26	Kongsbakkneset	Sommer	Norskehavet Nord I	592878	7582181.1000000015	0.48	5	2	94	2	11	28.402	200	13.937
VT43.2018-08-23	VT43	23.08.2018 00:00	2018	Aug	23	Kongsbakkneset	Sommer	Norskehavet Nord I	592878	7582181.1000000015	1.2	6	1	84	2	14	29.55	130	13.903
VT43.2018-10-05	VT43	05.10.2018 00:00	2018	Oct	5	Kongsbakkneset	Høst	Norskehavet Nord I	592878	7582181.1000000015	0.71	5	2	62	3	11	30.215	220	10.697
VT43.2018-10-25	VT43	25.10.2018 00:00	2018	Oct	25	Kongsbakkneset	Høst	Norskehavet Nord I	592878	7582181.1000000015	0.54	9	14	87	4	12	29.933	220	8.875
VT43.2018-11-26	VT43	26.11.2018 00:00	2018	Nov	26	Kongsbakkneset	Høst	Norskehavet Nord I	592878	7582181.1000000015	0.16	8.8	35	140	8	15	30.161	230	6.849
VT43.2018-12-21	VT43	21.12.2018 00:00	2018	Dec	21	Kongsbakkneset	Vinter	Norskehavet Nord I	592878	7582181.1000000015	0.16	14	47	120	11	19	32.013	190	8.41
VT52.2018-01-23	VT52	23.01.2018 00:00	2018	Jan	23	Kvinnheradsfjorden	Vinter	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.47	NA	79	155	12	17	30.2073	270	5.2325
VT52.2018-03-12	VT52	12.03.2018 00:00	2018	Mar	12	Kvinnheradsfjorden	Vår	Nordsjøen Nord	-3364.5999999996275	6687003.9	5	8	32	155	8	22	30.50855	120	3.42
VT52.2018-04-16	VT52	16.04.2018 00:00	2018	Apr	16	Kvinnheradsfjorden	Vår	Nordsjøen Nord	-3364.5999999996275	6687003.9	4	6	5	134	4	17	30.81783	25	6.282
VT52.2018-05-22	VT52	22.05.2018 00:00	2018	May	22	Kvinnheradsfjorden	Vår	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.82	6	3	140	2	13	26.4723	25	12
VT52.2018-06-18	VT52	18.06.2018 00:00	2018	Jun	18	Kvinnheradsfjorden	Sommer	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.69	5	2	110	3	12	28.04595	25	13.322
VT52.2018-07-25	VT52	25.07.2018 00:00	2018	Jul	25	Kvinnheradsfjorden	Sommer	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.7	6	1	100	2	12	26.95153	25	16.674
VT52.2018-08-20	VT52	20.08.2018 00:00	2018	Aug	20	Kvinnheradsfjorden	Sommer	Nordsjøen Nord	-3364.5999999996275	6687003.9	1.8	137	1	120	3	18	28.58098	59	16.473
VT52.2018-09-26	VT52	26.09.2018 00:00	2018	Sep	26	Kvinnheradsfjorden	Høst	Nordsjøen Nord	-3364.5999999996275	6687003.9	1.7	NA	NA	NA	NA	NA	25.66458	NA	13.586
VT52.2018-10-17	VT52	17.10.2018 00:00	2018	Oct	17	Kvinnheradsfjorden	Høst	Nordsjøen Nord	-3364.5999999996275	6687003.9	1.7	17	21	130	2	12	18.61515	100	11.989
VT52.2018-11-22	VT52	22.11.2018 00:00	2018	Nov	22	Kvinnheradsfjorden	Høst	Nordsjøen Nord	-3364.5999999996275	6687003.9	1.9	37	58	210	6	14	28.45879	120	9.658
VT52.2018-12-17	VT52	17.12.2018 00:00	2018	Dec	17	Kvinnheradsfjorden	Vinter	Nordsjøen Nord	-3364.5999999996275	6687003.9	0.33	21	76	200	10	20	NA	140	7.62821
VT53.2018-01-23	VT53	23.01.2018 00:00	2018	Jan	23	Tveitneset	Vinter	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.29	73	81	160	1	16	30.64134	4910	5.801
VT53.2018-02-26	VT53	26.02.2018 00:00	2018	Feb	26	Tveitneset	Vinter	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.6	9	66	165	12	19	29.16177	370	3.7
VT53.2018-03-12	VT53	12.03.2018 00:00	2018	Mar	12	Tveitneset	Vår	Nordsjøen Nord	29230.400000000373	6726778.800000001	5.7	7	52	150	10	22	30.30695	200	4.008
VT53.2018-04-16	VT53	16.04.2018 00:00	2018	Apr	16	Tveitneset	Vår	Nordsjøen Nord	29230.400000000373	6726778.800000001	4.4	8	5	131	4	22	30.92249	26	6.541
VT53.2018-05-22	VT53	22.05.2018 00:00	2018	May	22	Tveitneset	Vår	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.4	6	4	130	2	9	24.851680000000002	25	10.9475
VT53.2018-06-18	VT53	18.06.2018 00:00	2018	Jun	18	Tveitneset	Sommer	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.6	6	1	120	2	8	22.08963	28	15.139
VT53.2018-07-25	VT53	25.07.2018 00:00	2018	Jul	25	Tveitneset	Sommer	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.52	71	6	88	3	13	20.49876	28	18.205
VT53.2018-08-20	VT53	20.08.2018 00:00	2018	Aug	20	Tveitneset	Sommer	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.3	7	4	130	1	12	18.48966	94	16.21
VT53.2018-09-26	VT53	26.09.2018 00:00	2018	Sep	26	Tveitneset	Høst	Nordsjøen Nord	29230.400000000373	6726778.800000001	1.5	NA	NA	NA	NA	NA	18.91434	NA	12.617
VT53.2018-10-17	VT53	17.10.2018 00:00	2018	Oct	17	Tveitneset	Høst	Nordsjøen Nord	29230.400000000373	6726778.800000001	2	14	16	120	2	9	16.46258	170	11.482
VT53.2018-11-22	VT53	22.11.2018 00:00	2018	Nov	22	Tveitneset	Høst	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.29	15	62	170	9	17	29.81878	200	10.791
VT53.2018-12-17	VT53	17.12.2018 00:00	2018	Dec	17	Tveitneset	Vinter	Nordsjøen Nord	29230.400000000373	6726778.800000001	0.21	11	82	190	12	21	NA	180	9.20446
VT65.2018-01-09	VT65	09.01.2018 00:00	2018	Jan	9	Missingene	Vinter	Skagerrak	251769.7000000002	6569519.199999999	0.32	11	96	220	16	25	27.919	600	4.588
VT65.2018-02-14	VT65	14.02.2018 00:00	2018	Feb	14	Missingene	Vinter	Skagerrak	251769.7000000002	6569519.199999999	0.82	13	140	295	21	32	26.177	840	2.484
VT65.2018-03-20	VT65	20.03.2018 00:00	2018	Mar	20	Missingene	Vår	Skagerrak	251769.7000000002	6569519.199999999	8.2	7	25	200	6	25	25.561	130	0.295
VT65.2018-04-18	VT65	18.04.2018 00:00	2018	Apr	18	Missingene	Vår	Skagerrak	251769.7000000002	6569519.199999999	0.47	16	12	165	4	15	23.922	100	4.255
VT65.2018-05-23	VT65	23.05.2018 00:00	2018	May	23	Missingene	Vår	Skagerrak	251769.7000000002	6569519.199999999	1.7	10	13	230	2	10	19.439	310	14.852
VT65.2018-06-20	VT65	20.06.2018 00:00	2018	Jun	20	Missingene	Sommer	Skagerrak	251769.7000000002	6569519.199999999	3.1	5	1	230	2	12	18.911	25	16.27
VT65.2018-08-22	VT65	22.08.2018 00:00	2018	Aug	22	Missingene	Sommer	Skagerrak	251769.7000000002	6569519.199999999	0.89	5	3	120	2	13	26.307	160	18.281
VT65.2018-10-11	VT65	11.10.2018 00:00	2018	Oct	11	Missingene	Høst	Skagerrak	251769.7000000002	6569519.199999999	1.3	5	12	120	4	13	30.873	130	13.549
VT66.2018-01-10	VT66	10.01.2018 00:00	2018	Jan	10	Håøyfjorden	Vinter	Skagerrak	201744.5	6555566.5	0.34	15	93	220	16	24	26.698	550	4.111
VT66.2018-02-13	VT66	13.02.2018 00:00	2018	Feb	13	Håøyfjorden	Vinter	Skagerrak	201744.5	6555566.5	0.64	16	146	270	20	28	26.796	790	3.475
VT66.2018-03-21	VT66	21.03.2018 00:00	2018	Mar	21	Håøyfjorden	Vår	Skagerrak	201744.5	6555566.5	1.2	12	122	240	23	38	24.429	760	2.273
VT66.2018-05-23	VT66	23.05.2018 00:00	2018	May	23	Håøyfjorden	Vår	Skagerrak	201744.5	6555566.5	2.5	8	13	180	3	15	19.125	200	13.391
VT66.2018-06-19	VT66	19.06.2018 00:00	2018	Jun	19	Håøyfjorden	Sommer	Skagerrak	201744.5	6555566.5	1.4	8	18	190	4	13	25.4	95	13.932
VT66.2018-07-17	VT66	17.07.2018 00:00	2018	Jul	17	Håøyfjorden	Sommer	Skagerrak	201744.5	6555566.5	0.72	5	2	110	2	12	26.453	56	20.019
VT66.2018-08-21	VT66	21.08.2018 00:00	2018	Aug	21	Håøyfjorden	Sommer	Skagerrak	201744.5	6555566.5	1.4	5	1	110	2	15	30.099	130	17.598
VT66.2018-09-17	VT66	17.09.2018 00:00	2018	Sep	17	Håøyfjorden	Høst	Skagerrak	201744.5	6555566.5	1.4	19	8	110	3	12	29.362	170	17.044
VT66.2018-10-09	VT66	09.10.2018 00:00	2018	Oct	9	Håøyfjorden	Høst	Skagerrak	201744.5	6555566.5	1.5	5	30	140	4	14	29.647	250	13.645
